Station,Date,TimeSST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
NSTU,2/18/2013,4:53 PM,86.0,76.6,73,29.70,12.0,East,10.4,-,N/A,,Mostly Cloudy,80,2013-02-19 03:53:00
NSTU,2/18/2013,5:57 PM,84.7,75.7,74,29.73,10.0,East,8.1,-,N/A,,Overcast,80,2013-02-19 04:57:00
NSTU,2/18/2013,6:50 PM,84.0,75.7,76,29.74,10.0,NE,4.6,-,N/A,,Overcast,40,2013-02-19 05:50:00
NSTU,2/18/2013,7:55 PM,82.4,75.6,80,29.76,10.0,NNW,3.5,-,N/A,,Overcast,340,2013-02-19 06:55:00
NSTU,2/18/2013,8:52 PM,82.0,76.1,82,29.78,10.0,NW,3.5,-,N/A,,Overcast,310,2013-02-19 07:52:00
NSTU,2/18/2013,9:54 PM,82.0,76.3,83,29.79,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-02-19 08:54:00
NSTU,2/18/2013,10:53 PM,81.0,76.1,85,29.79,10.0,NW,3.5,-,N/A,,Mostly Cloudy,310,2013-02-19 09:53:00
NSTU,2/18/2013,11:50 PM,80.8,75.6,84,29.79,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-02-19 10:50:00
NSTU,2/19/2013,12:52 AM,79.9,75.9,88,29.77,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-02-19 11:52:00
NSTU,2/19/2013,1:00 AM,80,76,84,29.77,10,Calm,Calm,,,,Overcast,,2013-02-19 12:00:00
NSTU,2/19/2013,1:55 AM,79.5,76.1,89,29.74,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-02-19 12:55:00
NSTU,2/19/2013,2:59 AM,79.2,75.4,88,29.73,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-02-19 13:59:00
NSTU,2/19/2013,3:51 AM,79.7,75.4,87,29.73,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-02-19 14:51:00
NSTU,2/19/2013,4:55 AM,80.1,74.8,84,29.74,10.0,NE,3.5,-,N/A,,Mostly Cloudy,50,2013-02-19 15:55:00
NSTU,2/19/2013,5:54 AM,79.5,75.6,88,29.74,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-02-19 16:54:00
NSTU,2/19/2013,6:50 AM,80.1,76.5,89,29.76,10.0,NNW,3.5,-,N/A,,Mostly Cloudy,340,2013-02-19 17:50:00
NSTU,2/19/2013,7:00 AM,80,76,86,29.76,10,NNW,3.5,,,,Partly Cloudy,340,2013-02-19 18:00:00
NSTU,2/19/2013,7:53 AM,81.0,77.0,88,29.78,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-02-19 18:53:00
NSTU,2/19/2013,8:53 AM,84.2,75.4,75,29.78,12.0,ENE,8.1,-,N/A,,Scattered Clouds,60,2013-02-19 19:53:00
NSTU,2/19/2013,9:59 AM,88.3,76.6,68,29.79,12.0,ENE,11.5,-,N/A,,Scattered Clouds,60,2013-02-19 20:59:00
NSTU,2/19/2013,11:50 AM,89.6,76.8,66,29.77,12.0,ENE,10.4,-,N/A,,Mostly Cloudy,60,2013-02-19 22:50:00
NSTU,2/19/2013,12:50 PM,79.3,74.5,85,29.76,12.0,North,12.7,-,N/A,Rain,Light Rain Showers,360,2013-02-19 23:50:00
NSTU,2/19/2013,1:51 PM,84.6,75.4,74,29.74,12.0,North,15.0,-,N/A,,Mostly Cloudy,10,2013-02-20 00:51:00
NSTU,2/19/2013,2:52 PM,86.0,74.5,68,29.74,12.0,NE,15.0,-,N/A,,Overcast,40,2013-02-20 01:52:00
NSTU,2/19/2013,3:55 PM,80.1,73.2,80,29.73,12.0,NE,12.7,-,N/A,,Overcast,40,2013-02-20 02:55:00
NSTU,2/19/2013,4:53 PM,83.7,71.1,66,29.72,12.0,NE,9.2,-,N/A,,Overcast,40,2013-02-20 03:53:00
NSTU,2/19/2013,5:53 PM,83.7,73.4,71,29.75,12.0,NE,11.5,-,N/A,,Overcast,40,2013-02-20 04:53:00
NSTU,2/19/2013,6:52 PM,83.3,74.7,75,29.77,12.0,NE,9.2,-,N/A,,Overcast,50,2013-02-20 05:52:00
NSTU,2/19/2013,7:00 PM,83,75,70,29.77,12,NE,9.2,,,,Partly Cloudy,50,2013-02-20 06:00:00
NSTU,2/19/2013,7:55 PM,81.1,74.8,81,29.80,10.0,NNW,8.1,-,N/A,,Overcast,330,2013-02-20 06:55:00
NSTU,2/19/2013,8:54 PM,79.7,73.9,82,29.82,10.0,NNW,8.1,-,N/A,,Overcast,340,2013-02-20 07:54:00
NSTU,2/19/2013,9:54 PM,79.2,74.8,87,29.84,8.0,Calm,Calm,-,N/A,Rain,Light Rain Showers,0,2013-02-20 08:54:00
NSTU,2/19/2013,10:56 PM,78.8,74.7,87,29.85,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-02-20 09:56:00
NSTU,2/19/2013,11:52 PM,76.1,72.0,87,29.83,7.0,Calm,Calm,-,N/A,Rain,Light Rain Showers,0,2013-02-20 10:52:00
NSTU,2/20/2013,12:52 AM,76.6,72.3,86,29.82,7.0,Calm,Calm,-,N/A,Rain,Light Rain Showers,0,2013-02-20 11:52:00
NSTU,2/20/2013,1:00 AM,77,72,81,29.82,7,Calm,Calm,,,Rain,Light Rain Showers,,2013-02-20 12:00:00
NSTU,2/20/2013,1:51 AM,76.8,72.0,85,29.81,7.0,WSW,5.8,-,N/A,Rain,Light Rain Showers,250,2013-02-20 12:51:00
NSTU,2/20/2013,2:54 AM,77.0,72.9,87,29.79,7.0,West,3.5,-,N/A,Rain,Light Rain Showers,280,2013-02-20 13:54:00
NSTU,2/20/2013,3:53 AM,77.0,73.4,89,29.78,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-02-20 14:53:00
NSTU,2/20/2013,4:54 AM,77.2,73.6,89,29.78,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-02-20 15:54:00
NSTU,2/20/2013,5:56 AM,76.6,73.8,91,29.80,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-02-20 16:56:00
NSTU,2/20/2013,6:50 AM,77.7,74.7,90,29.82,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-02-20 17:50:00
NSTU,2/20/2013,7:00 AM,78,75,86,29.82,10,Calm,Calm,,,,Partly Cloudy,,2013-02-20 18:00:00
NSTU,2/20/2013,7:50 AM,80.8,75.7,85,29.84,12.0,Calm,Calm,-,N/A,,Overcast,0,2013-02-20 18:50:00
NSTU,2/20/2013,8:54 AM,83.1,76.8,81,29.85,12.0,East,3.5,-,N/A,,Overcast,100,2013-02-20 19:54:00
NSTU,2/20/2013,9:59 AM,86.4,77.5,75,29.85,12.0,East,8.1,-,N/A,,Overcast,80,2013-02-20 20:59:00
NSTU,2/20/2013,10:54 AM,86.9,76.1,70,29.84,12.0,NE,9.2,-,N/A,,Overcast,50,2013-02-20 21:54:00
NSTU,2/20/2013,11:51 AM,86.9,76.1,70,29.84,12.0,ENE,10.4,-,N/A,,Mostly Cloudy,60,2013-02-20 22:51:00
NSTU,2/20/2013,12:50 PM,87.6,74.7,65,29.83,12.0,NE,9.2,-,N/A,,Mostly Cloudy,50,2013-02-20 23:50:00
NSTU,2/20/2013,1:00 PM,88,75,57,29.83,12,NE,9.2,,,,Partly Cloudy,50,2013-02-21 00:00:00
NSTU,2/20/2013,1:52 PM,87.1,78.1,74,29.81,12.0,East,13.8,-,N/A,,Mostly Cloudy,90,2013-02-21 00:52:00
NSTU,2/20/2013,2:52 PM,87.8,77.2,71,29.80,12.0,East,11.5,-,N/A,,Mostly Cloudy,80,2013-02-21 01:52:00
NSTU,2/20/2013,3:58 PM,87.6,75.0,66,29.79,12.0,ENE,15.0,-,N/A,,Mostly Cloudy,60,2013-02-21 02:58:00
NSTU,2/20/2013,4:52 PM,87.4,74.7,66,29.80,12.0,ENE,10.4,-,N/A,,Mostly Cloudy,60,2013-02-21 03:52:00
NSTU,2/20/2013,5:53 PM,85.1,75.2,72,29.81,12.0,ENE,11.5,-,N/A,,Mostly Cloudy,60,2013-02-21 04:53:00
NSTU,2/20/2013,6:53 PM,84.0,75.0,74,29.83,12.0,ENE,5.8,-,N/A,,Scattered Clouds,70,2013-02-21 05:53:00
NSTU,2/20/2013,7:00 PM,84,75,68,29.83,12,ENE,5.8,,,,Partly Cloudy,70,2013-02-21 06:00:00
NSTU,2/20/2013,7:51 PM,82.9,75.7,79,29.84,10.0,NE,8.1,-,N/A,,Scattered Clouds,50,2013-02-21 06:51:00
NSTU,2/20/2013,8:52 PM,81.0,74.8,82,29.86,10.0,NE,3.5,-,N/A,,Mostly Cloudy,40,2013-02-21 07:52:00
NSTU,2/20/2013,9:52 PM,79.3,74.3,84,29.87,10.0,NNE,2.3,-,N/A,,Mostly Cloudy,30,2013-02-21 08:52:00
NSTU,2/20/2013,10:53 PM,82.0,74.3,77,29.86,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2013-02-21 09:53:00
NSTU,2/20/2013,11:50 PM,81.9,75.4,81,29.85,10.0,NE,5.8,-,N/A,,Overcast,50,2013-02-21 10:50:00
NSTU,2/21/2013,12:50 AM,81.9,75.0,80,29.84,10.0,NE,5.8,-,N/A,,Mostly Cloudy,50,2013-02-21 11:50:00
NSTU,2/21/2013,1:00 AM,82,75,74,29.84,10,NE,5.8,,,,Scattered Clouds,50,2013-02-21 12:00:00
NSTU,2/21/2013,1:51 AM,81.9,75.0,80,29.82,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2013-02-21 12:51:00
NSTU,2/21/2013,2:55 AM,81.9,75.4,81,29.80,10.0,East,12.7,-,N/A,,Mostly Cloudy,80,2013-02-21 13:55:00
NSTU,2/21/2013,3:50 AM,81.7,75.6,82,29.80,10.0,East,11.5,-,N/A,,Mostly Cloudy,80,2013-02-21 14:50:00
NSTU,2/21/2013,4:50 AM,80.4,72.7,77,29.81,10.0,East,4.6,-,N/A,,Mostly Cloudy,100,2013-02-21 15:50:00
NSTU,2/21/2013,5:50 AM,81.5,75.7,83,29.82,11.0,East,12.7,-,N/A,,Mostly Cloudy,90,2013-02-21 16:50:00
NSTU,2/21/2013,6:50 AM,82.0,74.1,77,29.84,12.0,East,12.7,-,N/A,,Mostly Cloudy,90,2013-02-21 17:50:00
NSTU,2/21/2013,7:00 AM,82,74,71,29.84,12,East,12.7,,,,Scattered Clouds,90,2013-02-21 18:00:00
NSTU,2/21/2013,7:51 AM,82.9,75.0,77,29.84,12.0,East,10.4,-,N/A,,Mostly Cloudy,90,2013-02-21 18:51:00
NSTU,2/21/2013,8:52 AM,85.3,76.1,74,29.85,12.0,East,13.8,-,N/A,,Mostly Cloudy,90,2013-02-21 19:52:00
NSTU,2/21/2013,9:53 AM,86.7,77.2,73,29.85,12.0,East,11.5,-,N/A,,Mostly Cloudy,90,2013-02-21 20:53:00
NSTU,2/21/2013,10:50 AM,88.2,77.9,71,29.84,12.0,East,13.8,-,N/A,,Mostly Cloudy,80,2013-02-21 21:50:00
NSTU,2/21/2013,11:50 AM,88.9,78.1,70,29.83,12.0,East,15.0,-,N/A,,Mostly Cloudy,100,2013-02-21 22:50:00
NSTU,2/21/2013,12:55 PM,89.6,78.6,70,29.81,12.0,East,12.7,-,N/A,,Mostly Cloudy,90,2013-02-21 23:55:00
NSTU,2/21/2013,1:00 PM,90,79,62,29.81,12,East,12.7,,,,Partly Cloudy,90,2013-02-22 00:00:00
NSTU,2/21/2013,1:53 PM,89.4,78.3,69,29.78,12.0,East,11.5,-,N/A,,Scattered Clouds,90,2013-02-22 00:53:00
NSTU,2/21/2013,2:55 PM,89.2,78.3,70,29.77,10.0,East,11.5,-,N/A,,Mostly Cloudy,90,2013-02-22 01:55:00
NSTU,2/21/2013,3:56 PM,87.4,77.9,73,29.77,12.0,East,9.2,-,N/A,,Mostly Cloudy,100,2013-02-22 02:56:00
NSTU,2/21/2013,4:52 PM,86.9,77.4,73,29.76,12.0,East,10.4,-,N/A,,Scattered Clouds,100,2013-02-22 03:52:00
NSTU,2/21/2013,5:42 PM,82.4,77.0,84,29.78,7.0,East,17.3,26.5,N/A,Rain,Light Rain Showers,90,2013-02-22 04:42:00
NSTU,2/21/2013,5:54 PM,79.3,75.6,88,29.78,10.0,East,4.6,-,N/A,Rain,Light Rain Showers,90,2013-02-22 04:54:00
NSTU,2/21/2013,6:56 PM,81.3,75.4,82,29.80,12.0,NE,3.5,-,N/A,,Mostly Cloudy,50,2013-02-22 05:56:00
NSTU,2/21/2013,7:00 PM,81,75,78,29.80,12,NE,3.5,,,Rain,Light Rain Showers,50,2013-02-22 06:00:00
NSTU,2/21/2013,7:53 PM,81.1,77.0,87,29.82,10.0,Variable,2.3,-,N/A,,Mostly Cloudy,0,2013-02-22 06:53:00
NSTU,2/21/2013,8:54 PM,81.1,77.2,88,29.84,8.0,NE,6.9,-,N/A,Rain,Light Rain Showers,40,2013-02-22 07:54:00
NSTU,2/21/2013,9:52 PM,81.5,77.0,86,29.85,10.0,NNE,4.6,-,N/A,,Overcast,30,2013-02-22 08:52:00
NSTU,2/21/2013,10:54 PM,82.6,77.5,85,29.86,10.0,NNE,4.6,-,N/A,,Mostly Cloudy,30,2013-02-22 09:54:00
NSTU,2/21/2013,11:53 PM,81.0,76.5,86,29.85,10.0,East,5.8,-,N/A,,Mostly Cloudy,80,2013-02-22 10:53:00
NSTU,2/22/2013,12:50 AM,79.9,77.0,91,29.83,10.0,East,10.4,-,N/A,,Mostly Cloudy,100,2013-02-22 11:50:00
NSTU,2/22/2013,1:00 AM,80,77,88,29.83,10,East,10.4,,,,Partly Cloudy,100,2013-02-22 12:00:00
NSTU,2/22/2013,1:52 AM,81.1,77.2,88,29.82,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2013-02-22 12:52:00
NSTU,2/22/2013,2:51 AM,82.0,77.2,85,29.80,10.0,East,10.4,-,N/A,,Scattered Clouds,90,2013-02-22 13:51:00
NSTU,2/22/2013,3:52 AM,81.5,77.0,86,29.80,10.0,East,9.2,-,N/A,,Scattered Clouds,90,2013-02-22 14:52:00
NSTU,2/22/2013,4:52 AM,81.5,76.8,86,29.81,10.0,Variable,4.6,-,N/A,,Scattered Clouds,0,2013-02-22 15:52:00
NSTU,2/22/2013,5:54 AM,81.0,76.8,87,29.82,11.0,Variable,4.6,-,N/A,,Scattered Clouds,0,2013-02-22 16:54:00
NSTU,2/22/2013,6:53 AM,81.0,76.5,86,29.84,12.0,Variable,2.3,-,N/A,,Scattered Clouds,0,2013-02-22 17:53:00
NSTU,2/22/2013,7:00 AM,81,76,82,29.84,12,,2.3,,,,Partly Cloudy,,2013-02-22 18:00:00
NSTU,2/22/2013,7:52 AM,82.9,77.5,84,29.86,12.0,ENE,8.1,-,N/A,,Scattered Clouds,60,2013-02-22 18:52:00
NSTU,2/22/2013,8:51 AM,86.2,77.5,75,29.87,12.0,East,10.4,-,N/A,,Mostly Cloudy,80,2013-02-22 19:51:00
NSTU,2/22/2013,9:52 AM,86.7,77.2,73,29.87,12.0,East,8.1,-,N/A,,Mostly Cloudy,80,2013-02-22 20:52:00
NSTU,2/22/2013,10:55 AM,88.2,78.1,72,29.85,12.0,East,11.5,-,N/A,,Mostly Cloudy,90,2013-02-22 21:55:00
NSTU,2/22/2013,11:50 AM,88.7,79.5,74,29.84,12.0,East,12.7,-,N/A,,Mostly Cloudy,90,2013-02-22 22:50:00
NSTU,2/22/2013,12:52 PM,88.7,78.6,72,29.81,12.0,East,10.4,-,N/A,,Scattered Clouds,90,2013-02-22 23:52:00
NSTU,2/22/2013,1:00 PM,89,79,65,29.81,12,East,10.4,,,,Partly Cloudy,90,2013-02-23 00:00:00
NSTU,2/22/2013,1:55 PM,88.9,78.4,71,29.79,12.0,East,10.4,-,N/A,,Scattered Clouds,90,2013-02-23 00:55:00
NSTU,2/22/2013,2:59 PM,88.2,78.6,73,29.77,12.0,East,10.4,-,N/A,,Scattered Clouds,90,2013-02-23 01:59:00
NSTU,2/22/2013,3:50 PM,87.8,77.4,71,29.76,12.0,East,11.5,-,N/A,,Scattered Clouds,90,2013-02-23 02:50:00
NSTU,2/22/2013,4:58 PM,84.2,76.6,78,29.76,12.0,East,9.2,-,N/A,,Scattered Clouds,90,2013-02-23 03:58:00
NSTU,2/22/2013,5:52 PM,83.8,76.3,78,29.77,12.0,East,6.9,-,N/A,,Scattered Clouds,80,2013-02-23 04:52:00
NSTU,2/22/2013,6:50 PM,83.1,75.4,77,29.79,12.0,ENE,3.5,-,N/A,,Scattered Clouds,60,2013-02-23 05:50:00
NSTU,2/22/2013,7:00 PM,83,75,72,29.79,12,ENE,3.5,,,,Partly Cloudy,60,2013-02-23 06:00:00
NSTU,2/22/2013,7:53 PM,80.6,75.2,84,29.82,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-02-23 06:53:00
NSTU,2/22/2013,8:56 PM,80.6,75.9,86,29.83,10.0,NW,2.3,-,N/A,,Scattered Clouds,320,2013-02-23 07:56:00
NSTU,2/22/2013,9:52 PM,82.0,72.7,73,29.85,10.0,East,6.9,-,N/A,,Scattered Clouds,90,2013-02-23 08:52:00
NSTU,2/22/2013,10:51 PM,79.5,75.2,87,29.86,10.0,NNW,2.3,-,N/A,,Scattered Clouds,330,2013-02-23 09:51:00
NSTU,2/22/2013,11:50 PM,79.0,75.0,88,29.85,10.0,NNW,3.5,-,N/A,,Partly Cloudy,330,2013-02-23 10:50:00
NSTU,2/23/2013,12:53 AM,79.0,75.2,88,29.83,10.0,WNW,3.5,-,N/A,,Partly Cloudy,300,2013-02-23 11:53:00
NSTU,2/23/2013,1:00 AM,79,75,85,29.83,10,WNW,3.5,,,,Scattered Clouds,300,2013-02-23 12:00:00
NSTU,2/23/2013,1:53 AM,79.7,75.9,88,29.81,10.0,Variable,2.3,-,N/A,,Partly Cloudy,0,2013-02-23 12:53:00
NSTU,2/23/2013,2:56 AM,77.9,74.5,89,29.79,10.0,NW,4.6,-,N/A,,Scattered Clouds,310,2013-02-23 13:56:00
NSTU,2/23/2013,3:54 AM,79.7,75.0,86,29.79,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-02-23 14:54:00
NSTU,2/23/2013,4:58 AM,77.5,74.7,91,29.79,10.0,NW,3.5,-,N/A,,Mostly Cloudy,310,2013-02-23 15:58:00
NSTU,2/23/2013,5:53 AM,77.4,74.5,91,29.80,12.0,NW,4.6,-,N/A,,Partly Cloudy,320,2013-02-23 16:53:00
NSTU,2/23/2013,6:53 AM,77.4,74.3,90,29.81,12.0,WNW,3.5,-,N/A,,Partly Cloudy,300,2013-02-23 17:53:00
NSTU,2/23/2013,7:00 AM,77,74,89,29.81,12,WNW,3.5,,,,Scattered Clouds,300,2013-02-23 18:00:00
NSTU,2/23/2013,7:50 AM,82.8,76.3,81,29.82,12.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-02-23 18:50:00
NSTU,2/23/2013,8:58 AM,86.4,76.5,72,29.82,12.0,Variable,4.6,-,N/A,,Partly Cloudy,0,2013-02-23 19:58:00
NSTU,2/23/2013,9:50 AM,87.4,76.1,69,29.81,12.0,ENE,10.4,-,N/A,,Partly Cloudy,70,2013-02-23 20:50:00
NSTU,2/23/2013,10:50 AM,88.9,76.5,67,29.80,12.0,ENE,10.4,-,N/A,,Partly Cloudy,70,2013-02-23 21:50:00
NSTU,2/23/2013,11:50 AM,89.4,75.9,64,29.79,12.0,North,5.8,-,N/A,,Partly Cloudy,10,2013-02-23 22:50:00
NSTU,2/23/2013,12:50 PM,87.6,75.6,67,29.77,12.0,North,8.1,-,N/A,,Scattered Clouds,360,2013-02-23 23:50:00
NSTU,2/23/2013,1:00 PM,88,76,59,29.77,12,North,8.1,,,,Partly Cloudy,0,2013-02-24 00:00:00
NSTU,2/23/2013,1:50 PM,89.1,73.9,61,29.75,12.0,NNW,12.7,-,N/A,,Scattered Clouds,340,2013-02-24 00:50:00
NSTU,2/23/2013,2:50 PM,89.1,73.8,60,29.73,12.0,North,11.5,-,N/A,,Scattered Clouds,360,2013-02-24 01:50:00
NSTU,2/23/2013,3:50 PM,87.8,73.4,62,29.72,12.0,North,9.2,-,N/A,,Scattered Clouds,360,2013-02-24 02:50:00
NSTU,2/23/2013,4:56 PM,87.4,74.3,65,29.73,12.0,NNW,4.6,-,N/A,,Scattered Clouds,330,2013-02-24 03:56:00
NSTU,2/23/2013,5:55 PM,85.5,73.4,67,29.74,12.0,North,6.9,-,N/A,,Partly Cloudy,350,2013-02-24 04:55:00
NSTU,2/23/2013,6:51 PM,83.7,74.7,74,29.76,12.0,NNW,4.6,-,N/A,,Scattered Clouds,340,2013-02-24 05:51:00
NSTU,2/23/2013,7:00 PM,84,75,67,29.76,12,NNW,4.6,,,,Scattered Clouds,340,2013-02-24 06:00:00
NSTU,2/23/2013,7:54 PM,83.1,74.5,75,29.77,10.0,North,4.6,-,N/A,,Scattered Clouds,10,2013-02-24 06:54:00
NSTU,2/23/2013,8:50 PM,82.9,74.7,76,29.79,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-02-24 07:50:00
NSTU,2/23/2013,9:59 PM,80.6,75.2,84,29.82,10.0,WSW,2.3,-,N/A,,Partly Cloudy,250,2013-02-24 08:59:00
NSTU,2/23/2013,10:55 PM,79.3,75.0,87,29.82,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-02-24 09:55:00
NSTU,2/23/2013,11:50 PM,78.6,73.8,85,29.81,10.0,WNW,3.5,-,N/A,,Scattered Clouds,300,2013-02-24 10:50:00
NSTU,2/24/2013,12:53 AM,77.7,74.8,91,29.79,10.0,NW,3.5,-,N/A,,Mostly Cloudy,320,2013-02-24 11:53:00
NSTU,2/24/2013,1:00 AM,78,75,87,29.79,10,NW,3.5,,,,Partly Cloudy,320,2013-02-24 12:00:00
NSTU,2/24/2013,1:54 AM,77.4,75.2,93,29.76,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-02-24 12:54:00
NSTU,2/24/2013,2:54 AM,77.4,74.8,92,29.75,10.0,NW,3.5,-,N/A,,Scattered Clouds,320,2013-02-24 13:54:00
NSTU,2/24/2013,4:52 AM,77.0,74.8,93,29.75,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-02-24 15:52:00
NSTU,2/24/2013,5:56 AM,76.8,74.8,94,29.76,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-02-24 16:56:00
NSTU,2/24/2013,6:55 AM,77.9,75.6,92,29.77,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-02-24 17:55:00
NSTU,2/24/2013,7:00 AM,78,76,90,29.77,10,Calm,Calm,,,,Scattered Clouds,,2013-02-24 18:00:00
NSTU,2/24/2013,7:50 AM,81.7,77.2,86,29.79,10.0,East,3.5,-,N/A,,Mostly Cloudy,90,2013-02-24 18:50:00
NSTU,2/24/2013,8:52 AM,85.6,75.6,72,29.80,12.0,NE,4.6,-,N/A,,Mostly Cloudy,40,2013-02-24 19:52:00
NSTU,2/24/2013,9:54 AM,87.1,76.6,71,29.81,12.0,North,6.9,-,N/A,,Mostly Cloudy,350,2013-02-24 20:54:00
NSTU,2/24/2013,10:56 AM,88.5,75.7,66,29.81,12.0,NW,8.1,-,N/A,,Mostly Cloudy,320,2013-02-24 21:56:00
NSTU,2/24/2013,11:52 AM,84.6,75.9,75,29.80,12.0,ENE,3.5,-,N/A,,Mostly Cloudy,70,2013-02-24 22:52:00
NSTU,2/24/2013,12:53 PM,88.2,76.1,67,29.78,12.0,West,8.1,-,N/A,,Mostly Cloudy,280,2013-02-24 23:53:00
NSTU,2/24/2013,1:00 PM,88,76,60,29.78,12,West,8.1,,,,Partly Cloudy,280,2013-02-25 00:00:00
NSTU,2/24/2013,1:53 PM,88.2,76.3,68,29.77,12.0,NNW,5.8,-,N/A,,Mostly Cloudy,340,2013-02-25 00:53:00
NSTU,2/24/2013,2:54 PM,86.7,77.2,73,29.75,12.0,SSE,5.8,-,N/A,,Mostly Cloudy,150,2013-02-25 01:54:00
NSTU,2/24/2013,3:54 PM,85.3,76.5,75,29.74,12.0,SE,5.8,-,N/A,,Overcast,140,2013-02-25 02:54:00
NSTU,2/24/2013,4:59 PM,84.2,75.9,76,29.75,12.0,South,6.9,-,N/A,,Mostly Cloudy,170,2013-02-25 03:59:00
NSTU,2/24/2013,5:59 PM,83.8,75.7,76,29.75,12.0,South,3.5,-,N/A,,Mostly Cloudy,170,2013-02-25 04:59:00
NSTU,2/24/2013,6:50 PM,83.3,75.6,77,29.76,10.0,NNE,3.5,-,N/A,,Mostly Cloudy,20,2013-02-25 05:50:00
NSTU,2/24/2013,7:00 PM,83,76,73,29.76,10,NNE,3.5,,,,Partly Cloudy,20,2013-02-25 06:00:00
NSTU,2/24/2013,7:57 PM,81.7,75.6,82,29.79,10.0,NNW,2.3,-,N/A,,Mostly Cloudy,330,2013-02-25 06:57:00
NSTU,2/24/2013,8:56 PM,81.1,75.9,84,29.80,10.0,NNW,3.5,-,N/A,,Overcast,340,2013-02-25 07:56:00
NSTU,2/24/2013,9:52 PM,80.4,75.7,86,29.81,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-02-25 08:52:00
NSTU,2/24/2013,10:51 PM,80.2,75.6,86,29.81,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-02-25 09:51:00
NSTU,2/24/2013,11:51 PM,80.4,75.9,86,29.80,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-02-25 10:51:00
NSTU,2/25/2013,12:53 AM,81.0,76.1,85,29.78,10.0,NNW,3.5,-,N/A,,Mostly Cloudy,330,2013-02-25 11:53:00
NSTU,2/25/2013,1:00 AM,81,76,81,29.78,10,NNW,3.5,,,,Scattered Clouds,330,2013-02-25 12:00:00
NSTU,2/25/2013,1:50 AM,80.8,75.7,85,29.77,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-02-25 12:50:00
NSTU,2/25/2013,2:53 AM,80.1,75.9,87,29.75,10.0,NW,3.5,-,N/A,,Overcast,310,2013-02-25 13:53:00
NSTU,2/25/2013,3:51 AM,80.6,75.9,86,29.74,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-02-25 14:51:00
NSTU,2/25/2013,4:53 AM,79.2,75.9,90,29.76,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-02-25 15:53:00
NSTU,2/25/2013,5:58 AM,80.6,76.3,87,29.77,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-02-25 16:58:00
NSTU,2/25/2013,6:52 AM,79.2,75.6,89,29.78,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-02-25 17:52:00
NSTU,2/25/2013,7:00 AM,79,76,86,29.78,10,Calm,Calm,,,,Partly Cloudy,,2013-02-25 18:00:00
NSTU,2/25/2013,7:58 AM,83.8,75.9,77,29.80,12.0,North,5.8,-,N/A,,Overcast,10,2013-02-25 18:58:00
NSTU,2/25/2013,8:56 AM,87.1,75.2,68,29.81,12.0,North,8.1,-,N/A,,Mostly Cloudy,360,2013-02-25 19:56:00
NSTU,2/25/2013,9:55 AM,86.7,75.0,68,29.82,12.0,NNE,6.9,-,N/A,,Mostly Cloudy,20,2013-02-25 20:55:00
NSTU,2/25/2013,10:50 AM,87.8,73.8,63,29.82,12.0,Variable,5.8,-,N/A,,Mostly Cloudy,0,2013-02-25 21:50:00
NSTU,2/25/2013,11:52 AM,90.0,74.7,61,29.81,12.0,NE,9.2,-,N/A,,Mostly Cloudy,50,2013-02-25 22:52:00
