,TimeSST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
4/9/2014 6:57,6:57 AM,27.8,24.9,84,1009.3,19.3,East,20.4,-,N/A,,Mostly Cloudy,80,2014-04-09 17:57:00<br />
4/9/2014 7:00,7:00 AM,28,25,80,1009,19,East,20.4,,,,Partly Cloudy,80,2014-04-09 18:00:00<br />
4/9/2014 7:50,7:50 AM,28.9,25.3,81,1009.8,19.3,ENE,18.5,-,N/A,,Scattered Clouds,60,2014-04-09 18:50:00<br />
4/9/2014 8:50,8:50 AM,30.1,25.5,76,1010,19.3,East,25.9,-,N/A,,Scattered Clouds,80,2014-04-09 19:50:00<br />
4/9/2014 9:50,9:50 AM,30.9,25.8,74,1010.2,16.1,East,24.1,-,N/A,,Mostly Cloudy,80,2014-04-09 20:50:00<br />
4/9/2014 10:50,10:50 AM,30.5,27.3,83,1010,19.3,East,25.9,-,N/A,,Mostly Cloudy,90,2014-04-09 21:50:00<br />
4/9/2014 11:52,11:52 AM,30.4,26.2,78,1009.5,19.3,ENE,22.2,-,N/A,,Mostly Cloudy,70,2014-04-09 22:52:00<br />
4/9/2014 12:54,12:54 PM,31,26.7,78,1008.3,19.3,East,22.2,-,N/A,,Mostly Cloudy,80,2014-04-09 23:54:00<br />
4/9/2014 13:00,1:00 PM,31,27,72,1008,19,East,22.2,,,,Partly Cloudy,80,2014-04-10 00:00:00<br />
4/9/2014 13:55,1:55 PM,31,26.6,77,1007.6,16.1,East,22.2,-,N/A,,Mostly Cloudy,80,2014-04-10 00:55:00<br />
4/9/2014 14:53,2:53 PM,30.7,26.4,78,1007.1,19.3,ENE,22.2,-,N/A,,Mostly Cloudy,60,2014-04-10 01:53:00<br />
4/9/2014 15:51,3:51 PM,29.9,25.6,78,1007.3,16.1,ENE,18.5,-,N/A,,Mostly Cloudy,60,2014-04-10 02:51:00<br />
4/9/2014 16:51,4:51 PM,26.7,25.1,91,1008,11.3,ENE,42.6,-,N/A,Rain,Rain Showers,70,2014-04-10 03:51:00<br />
4/9/2014 17:55,5:55 PM,26.4,24.4,89,1008.6,17.7,ENE,13,-,N/A,,Overcast,70,2014-04-10 04:55:00<br />
4/9/2014 18:52,6:52 PM,27.1,24.5,86,1009,16.1,Variable,9.3,-,N/A,,Overcast,0,2014-04-10 05:52:00<br />
4/9/2014 19:00,7:00 PM,27,24,81,1009,16,,9.3,,,,Overcast,,2014-04-10 06:00:00<br />
4/10/2014 0:53,12:53 AM,25.2,24.1,94,1010.2,9.7,ENE,7.4,-,N/A,Rain,Light Rain Showers,60,2014-04-10 11:53:00<br />
4/10/2014 1:00,1:00 AM,25,24,93,1010,9,ENE,7.4,,,Rain,Light Rain Showers,60,2014-04-10 12:00:00<br />
4/10/2014 1:50,1:50 AM,24.8,23.9,95,1009.5,16.1,NW,5.6,-,N/A,,Overcast,320,2014-04-10 12:50:00<br />
4/11/2014 0:51,12:51 AM,27.6,24.2,82,1010.2,16.1,East,27.8,-,N/A,,Mostly Cloudy,80,2014-04-11 11:51:00<br />
4/11/2014 1:00,1:00 AM,28,24,76,1010,16,East,27.8,,,,Mostly Cloudy,80,2014-04-11 12:00:00<br />
4/11/2014 1:50,1:50 AM,27.8,24.2,81,1010.2,16.1,East,27.8,-,N/A,,Mostly Cloudy,80,2014-04-11 12:50:00<br />
4/11/2014 2:55,2:55 AM,27.8,24.1,80,1010.3,16.1,NE,13,-,N/A,,Mostly Cloudy,50,2014-04-11 13:55:00<br />
4/11/2014 3:52,3:52 AM,26.5,23.6,84,1010.2,16.1,NW,7.4,-,N/A,,Scattered Clouds,320,2014-04-11 14:52:00<br />
4/11/2014 4:51,4:51 AM,25.8,23.6,88,1010.3,16.1,WNW,5.6,-,N/A,,Scattered Clouds,300,2014-04-11 15:51:00<br />
4/11/2014 5:56,5:56 AM,26.7,24.9,90,1010.7,8,ESE,5.6,-,N/A,Rain,Light Rain Showers,110,2014-04-11 16:56:00<br />
4/11/2014 6:51,6:51 AM,27.4,25.2,88,1011,16.1,NNW,5.6,-,N/A,,Mostly Cloudy,340,2014-04-11 17:51:00<br />
4/11/2014 7:00,7:00 AM,27,25,85,1011,16,NNW,5.6,,,Rain,Light Rain Showers,340,2014-04-11 18:00:00<br />
4/11/2014 7:55,7:55 AM,26.8,24.9,89,1011.9,11.3,Variable,7.4,-,N/A,Rain,Light Rain Showers,0,2014-04-11 18:55:00<br />
4/12/2014 0:53,12:53 AM,28.1,24.9,83,1011.3,16.1,East,14.8,-,N/A,,Mostly Cloudy,100,2014-04-12 11:53:00<br />
4/12/2014 1:00,1:00 AM,28,25,77,1011,16,East,14.8,,,,Mostly Cloudy,100,2014-04-12 12:00:00<br />
4/12/2014 1:52,1:52 AM,27.8,24.9,84,1011,16.1,East,11.1,-,N/A,,Scattered Clouds,90,2014-04-12 12:52:00<br />
4/12/2014 2:53,2:53 AM,27.4,24.6,85,1010.8,16.1,East,11.1,-,N/A,,Mostly Cloudy,90,2014-04-12 13:53:00<br />
4/12/2014 3:54,3:54 AM,27.1,24.4,85,1010.5,16.1,ESE,7.4,-,N/A,,Mostly Cloudy,110,2014-04-12 14:54:00<br />
4/12/2014 4:55,4:55 AM,26,24.2,90,1010.7,16.1,NNW,5.6,-,N/A,,Mostly Cloudy,340,2014-04-12 15:55:00<br />
4/12/2014 5:52,5:52 AM,26.7,25.2,91,1011,16.1,ESE,13,-,N/A,,Mostly Cloudy,120,2014-04-12 16:52:00<br />
4/12/2014 6:56,6:56 AM,27.9,25.2,85,1011.5,16.1,ESE,16.7,-,N/A,,Mostly Cloudy,110,2014-04-12 17:56:00<br />
4/12/2014 7:00,7:00 AM,28,25,82,1012,16,ESE,16.7,,,,Partly Cloudy,110,2014-04-12 18:00:00<br />
4/12/2014 7:53,7:53 AM,28.8,25.6,83,1012,19.3,ESE,14.8,-,N/A,,Mostly Cloudy,120,2014-04-12 18:53:00<br />
4/12/2014 8:50,8:50 AM,29.1,25.4,80,1012.4,19.3,ESE,13,-,N/A,,Scattered Clouds,120,2014-04-12 19:50:00<br />
4/12/2014 9:56,9:56 AM,30.3,25.7,76,1012.9,19.3,SE,11.1,-,N/A,,Partly Cloudy,130,2014-04-12 20:56:00<br />
4/12/2014 10:52,10:52 AM,30.4,25.7,76,1012.4,19.3,ESE,11.1,-,N/A,,Scattered Clouds,120,2014-04-12 21:52:00<br />
4/12/2014 11:50,11:50 AM,30.5,25.9,76,1011.2,19.3,SE,13,-,N/A,,Scattered Clouds,140,2014-04-12 22:50:00<br />
4/12/2014 12:50,12:50 PM,30.4,25.6,75,1010.5,19.3,SE,14.8,-,N/A,,Mostly Cloudy,130,2014-04-12 23:50:00<br />
4/12/2014 13:00,1:00 PM,30,26,69,1010,19,SE,14.8,,,,Scattered Clouds,130,2014-04-13 00:00:00<br />
4/12/2014 13:51,1:51 PM,30.4,25.4,74,1010.2,19.3,SE,14.8,-,N/A,,Mostly Cloudy,140,2014-04-13 00:51:00<br />
4/12/2014 14:54,2:54 PM,30.3,25.7,76,1009.5,19.3,SSE,16.7,-,N/A,,Mostly Cloudy,150,2014-04-13 01:54:00<br />
4/12/2014 15:52,3:52 PM,29.4,25.4,79,1009.3,19.3,SE,16.7,-,N/A,,Overcast,140,2014-04-13 02:52:00<br />
4/12/2014 16:54,4:54 PM,29.2,25.5,80,1009.7,19.3,SSE,22.2,-,N/A,,Overcast,150,2014-04-13 03:54:00<br />
4/12/2014 17:53,5:53 PM,28.7,24.8,79,1010,19.3,SSE,18.5,-,N/A,,Mostly Cloudy,150,2014-04-13 04:53:00<br />
4/12/2014 18:56,6:56 PM,28.6,25.3,82,1010.5,16.1,SE,22.2,-,N/A,,Mostly Cloudy,140,2014-04-13 05:56:00<br />
4/12/2014 19:00,7:00 PM,29,25,79,1010,16,SE,22.2,,,,Partly Cloudy,140,2014-04-13 06:00:00<br />
4/12/2014 19:50,7:50 PM,28.5,25.1,82,1011,16.1,SSE,24.1,-,N/A,,Mostly Cloudy,150,2014-04-13 06:50:00<br />
4/12/2014 20:52,8:52 PM,28.5,25.2,82,1011.3,16.1,SE,24.1,-,N/A,,Mostly Cloudy,140,2014-04-13 07:52:00<br />
4/12/2014 21:50,9:50 PM,28.4,25.1,82,1011.9,16.1,SE,20.4,-,N/A,,Mostly Cloudy,140,2014-04-13 08:50:00<br />
4/12/2014 22:54,10:54 PM,28.3,25,82,1011.7,16.1,SE,20.4,-,N/A,,Mostly Cloudy,130,2014-04-13 09:54:00<br />
4/12/2014 23:50,11:50 PM,28.2,25,83,1011.5,16.1,ESE,16.7,-,N/A,,Mostly Cloudy,110,2014-04-13 10:50:00<br />
4/13/2014 0:52,12:52 AM,28,24.7,82,1011,16.1,SE,16.7,-,N/A,,Partly Cloudy,130,2014-04-13 11:52:00<br />
4/13/2014 1:00,1:00 AM,28,25,79,1011,16,SE,16.7,,,,Scattered Clouds,130,2014-04-13 12:00:00<br />
4/13/2014 1:51,1:51 AM,27.8,24.6,83,1010.2,16.1,ESE,14.8,-,N/A,,Partly Cloudy,120,2014-04-13 12:51:00<br />
4/13/2014 2:56,2:56 AM,27.8,24.7,83,1010,16.1,SE,14.8,-,N/A,,Partly Cloudy,130,2014-04-13 13:56:00<br />
4/13/2014 3:50,3:50 AM,27.8,24.8,84,1009.7,16.1,SE,11.1,-,N/A,,Scattered Clouds,140,2014-04-13 14:50:00<br />
4/13/2014 4:50,4:50 AM,27.7,24.6,83,1009.5,16.1,SE,11.1,-,N/A,,Partly Cloudy,130,2014-04-13 15:50:00<br />
4/13/2014 5:50,5:50 AM,27.8,24.7,83,1010,16.1,SE,14.8,-,N/A,,Scattered Clouds,140,2014-04-13 16:50:00<br />
4/13/2014 6:50,6:50 AM,27.8,24.3,81,1010.5,19.3,ESE,16.7,-,N/A,,Scattered Clouds,120,2014-04-13 17:50:00<br />
4/13/2014 7:00,7:00 AM,28,24,76,1010,19,ESE,16.7,,,,Partly Cloudy,120,2014-04-13 18:00:00<br />
4/13/2014 7:50,7:50 AM,28.8,24.5,77,1011.2,19.3,SE,16.7,-,N/A,,Scattered Clouds,130,2014-04-13 18:50:00<br />
4/13/2014 8:54,8:54 AM,29.9,24.9,74,1011.9,19.3,ESE,14.8,-,N/A,,Scattered Clouds,110,2014-04-13 19:54:00<br />
4/13/2014 9:53,9:53 AM,30.9,25.9,75,1011.9,19.3,East,14.8,-,N/A,,Scattered Clouds,90,2014-04-13 20:53:00<br />
4/13/2014 10:50,10:50 AM,30.8,25.4,73,1011.2,19.3,East,14.8,-,N/A,,Scattered Clouds,100,2014-04-13 21:50:00<br />
4/13/2014 11:51,11:51 AM,31.2,25.3,71,1010,19.3,East,14.8,-,N/A,,Scattered Clouds,90,2014-04-13 22:51:00<br />
4/13/2014 12:53,12:53 PM,31.2,25.6,72,1009.3,19.3,East,13,-,N/A,,Scattered Clouds,100,2014-04-13 23:53:00<br />
4/13/2014 13:00,1:00 PM,31,26,66,1009,19,East,13,,,,Partly Cloudy,100,2014-04-14 00:00:00<br />
4/13/2014 13:58,1:58 PM,30.7,25,71,1008.6,19.3,ESE,9.3,-,N/A,,Scattered Clouds,110,2014-04-14 00:58:00<br />
4/13/2014 14:55,2:55 PM,30.6,25,72,1008,19.3,ESE,11.1,-,N/A,,Scattered Clouds,110,2014-04-14 01:55:00<br />
4/13/2014 15:50,3:50 PM,30,24.5,72,1008,19.3,East,11.1,-,N/A,,Scattered Clouds,100,2014-04-14 02:50:00<br />
4/13/2014 16:55,4:55 PM,29.1,24,74,1007.6,19.3,ESE,7.4,-,N/A,,Scattered Clouds,110,2014-04-14 03:55:00<br />
4/13/2014 17:52,5:52 PM,28.8,24,75,1007.8,19.3,East,7.4,-,N/A,,Scattered Clouds,100,2014-04-14 04:52:00<br />
4/13/2014 18:52,6:52 PM,27.5,23.9,81,1008.5,16.1,NNW,5.6,-,N/A,,Partly Cloudy,340,2014-04-14 05:52:00<br />
4/13/2014 19:00,7:00 PM,28,24,74,1008,16,NNW,5.6,,,,Scattered Clouds,340,2014-04-14 06:00:00<br />
4/13/2014 19:50,7:50 PM,27.2,23.8,82,1009.3,16.1,NW,5.6,-,N/A,,Scattered Clouds,320,2014-04-14 06:50:00<br />
4/13/2014 20:50,8:50 PM,26.8,24.1,85,1010,16.1,NW,5.6,-,N/A,,Scattered Clouds,310,2014-04-14 07:50:00<br />
4/13/2014 21:52,9:52 PM,26.6,24.1,86,1010,16.1,NNW,5.6,-,N/A,,Mostly Cloudy,340,2014-04-14 08:52:00<br />
4/13/2014 22:52,10:52 PM,27,24.5,86,1009.8,16.1,NNW,5.6,-,N/A,,Mostly Cloudy,330,2014-04-14 09:52:00<br />
4/13/2014 23:50,11:50 PM,26.3,24.5,90,1009.7,16.1,WNW,5.6,-,N/A,,Mostly Cloudy,300,2014-04-14 10:50:00<br />
4/14/2014 0:50,12:50 AM,25.6,24,91,1009.5,16.1,Variable,3.7,-,N/A,,Partly Cloudy,0,2014-04-14 11:50:00<br />
4/14/2014 1:00,1:00 AM,26,24,88,1010,16,,3.7,,,,Scattered Clouds,,2014-04-14 12:00:00<br />
4/16/2014 0:50,12:50 AM,25.6,23.1,86,1009.7,16.1,NW,7.4,-,N/A,,Mostly Cloudy,310,2014-04-16 11:50:00<br />
4/16/2014 1:00,1:00 AM,26,23,82,1010,16,NW,7.4,,,,Partly Cloudy,310,2014-04-16 12:00:00<br />
4/16/2014 1:52,1:52 AM,25.3,23.3,89,1009.1,16.1,WNW,5.6,-,N/A,,Scattered Clouds,300,2014-04-16 12:52:00<br />
4/18/2014 0:50,12:50 AM,24.2,22.6,91,1010.7,16.1,NW,5.6,-,N/A,,Partly Cloudy,310,2014-04-18 11:50:00<br />
4/18/2014 1:00,1:00 AM,24,23,86,1011,16,NW,5.6,,,,Scattered Clouds,310,2014-04-18 12:00:00<br />
4/18/2014 1:51,1:51 AM,23.9,22.3,91,1010,16.1,WSW,5.6,-,N/A,,Partly Cloudy,250,2014-04-18 12:51:00<br />
4/18/2014 2:50,2:50 AM,23.8,22.4,92,1009.3,16.1,NNW,5.6,-,N/A,,Partly Cloudy,330,2014-04-18 13:50:00<br />
4/18/2014 3:56,3:56 AM,23.7,22.3,92,1009.1,16.1,NW,5.6,-,N/A,,Partly Cloudy,310,2014-04-18 14:56:00<br />
4/18/2014 4:52,4:52 AM,23.7,22.3,92,1009.5,16.1,NW,5.6,-,N/A,,Partly Cloudy,310,2014-04-18 15:52:00<br />
4/18/2014 5:55,5:55 AM,23.7,22.7,94,1009.5,17.7,NW,7.4,-,N/A,,Clear,310,2014-04-18 16:55:00<br />
4/19/2014 0:54,12:54 AM,26,24,89,1010.8,8,ENE,11.1,-,N/A,Rain,Light Rain Showers,60,2014-04-19 11:54:00<br />
4/19/2014 1:00,1:00 AM,26,24,85,1011,8,ENE,11.1,,,Rain,Light Rain Showers,60,2014-04-19 12:00:00<br />
4/19/2014 1:50,1:50 AM,26,23.9,88,1010.2,16.1,NE,11.1,-,N/A,,Mostly Cloudy,40,2014-04-19 12:50:00<br />
4/19/2014 2:58,2:58 AM,24.7,23.4,92,1010.3,6.4,North,9.3,-,N/A,Rain,Rain Showers,10,2014-04-19 13:58:00<br />
4/19/2014 3:55,3:55 AM,24.3,23.4,95,1010,9.7,WNW,7.4,-,N/A,Rain,Light Rain Showers,290,2014-04-19 14:55:00<br />
4/19/2014 4:50,4:50 AM,24.5,23.6,95,1010.2,16.1,NNW,5.6,-,N/A,Rain,Light Rain,330,2014-04-19 15:50:00<br />
4/19/2014 5:55,5:55 AM,24.8,23.7,94,1011,11.3,NE,11.1,-,N/A,Rain,Rain,40,2014-04-19 16:55:00<br />
4/19/2014 6:54,6:54 AM,24.5,23.3,93,1011.3,11.3,North,7.4,-,N/A,Rain,Rain,10,2014-04-19 17:54:00<br />
4/19/2014 7:00,7:00 AM,24,23,91,1011,11,North,7.4,,,Rain,Light Rain Showers,10,2014-04-19 18:00:00<br />
4/19/2014 7:51,7:51 AM,24.6,23.7,95,1011.7,14.5,NNE,11.1,-,N/A,Rain,Heavy Rain,20,2014-04-19 18:51:00<br />
4/20/2014 0:52,12:52 AM,77.4,74.7,91,29.88,9,NNE,6.9,-,N/A,Rain,Light Rain,30,2014-04-20 11:52:00<br />
4/20/2014 1:00,1:00 AM,77,75,90,29.88,9,NNE,6.9,,,Rain,Light Rain,30,2014-04-20 12:00:00<br />
4/20/2014 1:57,1:57 AM,76.8,75,94,29.86,8,WNW,3.5,-,N/A,Rain,Heavy Rain,290,2014-04-20 12:57:00<br />
4/20/2014 2:53,2:53 AM,77.5,74.3,90,29.85,8,NE,5.8,-,N/A,Rain,Light Rain,40,2014-04-20 13:53:00<br />
4/20/2014 3:50,3:50 AM,79.7,76.1,89,29.86,10,East,11.5,-,N/A,,Overcast,90,2014-04-20 14:50:00<br />
4/20/2014 4:53,4:53 AM,81.5,74.7,80,29.85,10,ESE,15,-,N/A,,Overcast,110,2014-04-20 15:53:00<br />
4/20/2014 5:51,5:51 AM,81.5,74.1,78,29.86,10,ESE,13.8,-,N/A,,Mostly Cloudy,120,2014-04-20 16:51:00<br />
4/20/2014 6:53,6:53 AM,81.9,74.7,79,29.88,12,ESE,15,-,N/A,,Mostly Cloudy,110,2014-04-20 17:53:00<br />
4/20/2014 7:00,7:00 AM,82,75,73,29.88,12,ESE,15,,,,Partly Cloudy,110,2014-04-20 18:00:00<br />
4/20/2014 7:50,7:50 AM,82.8,74.8,77,29.89,12,ESE,15,-,N/A,,Mostly Cloudy,110,2014-04-20 18:50:00<br />
4/20/2014 8:50,8:50 AM,85.3,75.4,72,29.91,12,East,13.8,-,N/A,,Mostly Cloudy,100,2014-04-20 19:50:00<br />
4/20/2014 9:52,9:52 AM,84.2,75.2,74,29.92,12,ESE,15,-,N/A,,Scattered Clouds,110,2014-04-20 20:52:00<br />
4/20/2014 10:50,10:50 AM,85.8,75.7,72,29.91,12,ESE,11.5,-,N/A,,Scattered Clouds,110,2014-04-20 21:50:00<br />
4/20/2014 11:50,11:50 AM,85.8,75.6,71,29.89,12,ESE,12.7,-,N/A,,Scattered Clouds,110,2014-04-20 22:50:00<br />
4/20/2014 12:56,12:56 PM,86.5,76.1,71,29.87,12,ESE,11.5,-,N/A,,Mostly Cloudy,110,2014-04-20 23:56:00<br />
4/20/2014 13:00,1:00 PM,87,76,63,29.87,12,ESE,11.5,,,,Partly Cloudy,110,2014-04-21 00:00:00<br />
4/20/2014 13:50,1:50 PM,86.5,76.1,71,29.85,12,ESE,12.7,-,N/A,,Mostly Cloudy,110,2014-04-21 00:50:00<br />
4/20/2014 14:54,2:54 PM,85.3,74.7,70,29.84,12,East,12.7,-,N/A,,Scattered Clouds,100,2014-04-21 01:54:00<br />
4/20/2014 15:51,3:51 PM,84.7,73.6,69,29.84,12,ESE,11.5,-,N/A,,Mostly Cloudy,110,2014-04-21 02:51:00<br />
4/20/2014 16:50,4:50 PM,84,74.1,72,29.85,12,East,10.4,-,N/A,,Mostly Cloudy,100,2014-04-21 03:50:00<br />
4/20/2014 17:51,5:51 PM,83.1,73.2,72,29.86,12,East,10.4,-,N/A,,Mostly Cloudy,100,2014-04-21 04:51:00<br />
4/20/2014 18:50,6:50 PM,82.8,72.9,72,29.87,12,ESE,11.5,-,N/A,,Mostly Cloudy,120,2014-04-21 05:50:00<br />
4/20/2014 19:00,7:00 PM,83,73,64,29.87,12,ESE,11.5,,,,Partly Cloudy,120,2014-04-21 06:00:00<br />
4/20/2014 19:52,7:52 PM,82.6,71.6,69,29.88,12,ESE,11.5,-,N/A,,Mostly Cloudy,110,2014-04-21 06:52:00<br />
4/20/2014 20:53,8:53 PM,82.4,74.7,77,29.89,12,ESE,10.4,-,N/A,,Mostly Cloudy,120,2014-04-21 07:53:00<br />
4/20/2014 21:54,9:54 PM,82.8,75.2,78,29.9,12,ESE,15,-,N/A,,Mostly Cloudy,110,2014-04-21 08:54:00<br />
4/20/2014 22:56,10:56 PM,82.9,73.2,72,29.9,10,ESE,16.1,-,N/A,,Overcast,110,2014-04-21 09:56:00<br />
4/20/2014 23:51,11:51 PM,82.8,74.3,75,29.9,10,East,12.7,-,N/A,,Overcast,100,2014-04-21 10:51:00<br />
4/21/2014 0:50,12:50 AM,28.1,23.2,75,1012.2,16.1,ESE,22.2,-,N/A,,Overcast,110,2014-04-21 11:50:00<br />
4/21/2014 1:00,1:00 AM,28,23,67,1012,16,ESE,22.2,,,,Overcast,110,2014-04-21 12:00:00<br />
4/21/2014 1:53,1:53 AM,27.9,23.4,76,1011.3,16.1,East,22.2,-,N/A,,Overcast,100,2014-04-21 12:53:00<br />
4/21/2014 2:56,2:56 AM,28,23,74,1011.2,16.1,ESE,22.2,-,N/A,,Overcast,110,2014-04-21 13:56:00<br />
4/21/2014 3:53,3:53 AM,28,23.1,75,1011.2,16.1,ESE,24.1,-,N/A,,Overcast,110,2014-04-21 14:53:00<br />
4/21/2014 4:55,4:55 AM,27.9,22.9,74,1011.5,16.1,ESE,20.4,-,N/A,,Overcast,110,2014-04-21 15:55:00<br />
4/21/2014 5:55,5:55 AM,27.5,22.6,74,1011.7,16.1,ESE,24.1,-,N/A,,Mostly Cloudy,110,2014-04-21 16:55:00<br />
4/21/2014 6:54,6:54 AM,27.5,22.2,73,1012.2,16.1,ESE,20.4,-,N/A,,Mostly Cloudy,110,2014-04-21 17:54:00<br />
4/21/2014 7:00,7:00 AM,28,22,65,1012,16,ESE,20.4,,,,Mostly Cloudy,110,2014-04-21 18:00:00<br />
4/21/2014 7:52,7:52 AM,28.7,22.9,71,1012.9,19.3,ESE,18.5,-,N/A,,Mostly Cloudy,120,2014-04-21 18:52:00<br />
4/21/2014 8:58,8:58 AM,29.4,22.5,66,1013.4,19.3,ESE,16.7,-,N/A,,Scattered Clouds,110,2014-04-21 19:58:00<br />
4/21/2014 9:52,9:52 AM,29.6,22.5,65,1013.5,19.3,ESE,16.7,-,N/A,,Partly Cloudy,110,2014-04-21 20:52:00<br />
4/21/2014 10:50,10:50 AM,30.2,22.9,65,1013.2,19.3,ESE,16.7,-,N/A,,Partly Cloudy,110,2014-04-21 21:50:00<br />
4/21/2014 11:50,11:50 AM,30.2,22.6,64,1012.5,19.3,ESE,13,-,N/A,,Partly Cloudy,110,2014-04-21 22:50:00<br />
4/21/2014 12:53,12:53 PM,30.4,23.1,65,1011.9,19.3,East,13,-,N/A,,Clear,100,2014-04-21 23:53:00<br />
4/21/2014 13:00,1:00 PM,30,23,56,1012,19,East,13,,,,,100,2014-04-22 00:00:00<br />
4/21/2014 13:51,1:51 PM,30.1,22.3,63,1011.2,19.3,ESE,11.1,-,N/A,,Clear,110,2014-04-22 00:51:00<br />
4/21/2014 14:50,2:50 PM,30.1,22.8,65,1010.3,19.3,ESE,14.8,-,N/A,,Clear,120,2014-04-22 01:50:00<br />
4/21/2014 15:51,3:51 PM,29.8,23,67,1010.2,19.3,East,14.8,-,N/A,,Clear,100,2014-04-22 02:51:00<br />
4/21/2014 16:53,4:53 PM,29.1,22.3,67,1010.2,19.3,ESE,11.1,-,N/A,,Clear,120,2014-04-22 03:53:00<br />
4/21/2014 17:50,5:50 PM,28.1,21.9,69,1010.7,19.3,East,13,-,N/A,,Clear,100,2014-04-22 04:50:00<br />
4/21/2014 18:51,6:51 PM,27.7,22,71,1010.8,19.3,ESE,14.8,-,N/A,,Clear,120,2014-04-22 05:51:00<br />
4/21/2014 19:00,7:00 PM,28,22,63,1011,19,ESE,14.8,,,,,120,2014-04-22 06:00:00<br />
4/21/2014 19:53,7:53 PM,27.5,22,72,1011.3,17.7,ESE,14.8,-,N/A,,Clear,110,2014-04-22 06:53:00<br />
4/21/2014 20:56,8:56 PM,27.5,21.9,71,1012,17.7,ESE,14.8,-,N/A,,Clear,110,2014-04-22 07:56:00<br />
4/21/2014 21:55,9:55 PM,27.5,22.1,72,1012.4,17.7,ESE,14.8,-,N/A,,Clear,110,2014-04-22 08:55:00<br />
4/21/2014 22:57,10:57 PM,27.3,22.4,74,1012.2,16.1,East,14.8,-,N/A,,Scattered Clouds,90,2014-04-22 09:57:00<br />
4/21/2014 23:55,11:55 PM,27.2,22.3,74,1011.5,16.1,East,14.8,-,N/A,,Partly Cloudy,100,2014-04-22 10:55:00<br />
4/22/2014 0:53,12:53 AM,26.9,22.1,75,1010.5,16.1,ESE,11.1,-,N/A,,Partly Cloudy,110,2014-04-22 11:53:00<br />
4/22/2014 1:00,1:00 AM,27,22,70,1010,16,ESE,11.1,,,,Scattered Clouds,110,2014-04-22 12:00:00<br />
4/22/2014 1:52,1:52 AM,26.6,21.8,75,1010,16.1,ESE,11.1,-,N/A,,Clear,120,2014-04-22 12:52:00<br />
4/23/2014 0:55,12:55 AM,27.3,23.2,78,1010,16.1,SE,14.8,-,N/A,,Overcast,140,2014-04-23 11:55:00<br />
4/23/2014 1:00,1:00 AM,27,23,73,1010,16,SE,14.8,,,,Overcast,140,2014-04-23 12:00:00<br />
4/23/2014 1:50,1:50 AM,27.2,22.8,77,1009.8,16.1,SE,9.3,-,N/A,,Mostly Cloudy,130,2014-04-23 12:50:00<br />
4/23/2014 2:53,2:53 AM,26.8,23.4,82,1009.5,16.1,SE,7.4,-,N/A,,Mostly Cloudy,130,2014-04-23 13:53:00<br />
4/23/2014 3:56,3:56 AM,25.5,23.3,88,1009.3,16.1,WNW,5.6,-,N/A,,Mostly Cloudy,300,2014-04-23 14:56:00<br />
4/23/2014 4:55,4:55 AM,25,23.1,89,1009.3,16.1,NNW,5.6,-,N/A,,Mostly Cloudy,330,2014-04-23 15:55:00<br />
4/23/2014 5:51,5:51 AM,24.6,22.9,90,1009.8,16.1,WNW,5.6,-,N/A,,Mostly Cloudy,300,2014-04-23 16:51:00<br />
4/23/2014 6:52,6:52 AM,24.2,22.5,90,1010.2,16.1,NW,5.6,-,N/A,,Scattered Clouds,320,2014-04-23 17:52:00<br />
4/23/2014 7:00,7:00 AM,24,22,86,1010,16,NW,5.6,,,,Scattered Clouds,320,2014-04-23 18:00:00<br />
4/24/2014 0:55,12:55 AM,27.6,23.1,76,1010,16.1,SSE,11.1,-,N/A,,Partly Cloudy,160,2014-04-24 11:55:00<br />
4/24/2014 1:00,1:00 AM,28,23,69,1010,16,SSE,11.1,,,,Scattered Clouds,160,2014-04-24 12:00:00<br />
4/24/2014 1:58,1:58 AM,27.5,23.6,79,1009.5,16.1,SSE,11.1,-,N/A,,Partly Cloudy,150,2014-04-24 12:58:00<br />
4/24/2014 2:56,2:56 AM,27.5,23.4,78,1008.8,16.1,SSE,13,-,N/A,,Partly Cloudy,150,2014-04-24 13:56:00<br />
4/24/2014 3:55,3:55 AM,27.7,24.1,81,1008.6,16.1,SSE,16.7,-,N/A,,Scattered Clouds,150,2014-04-24 14:55:00<br />
4/24/2014 4:54,4:54 AM,27.6,23.9,80,1009.1,16.1,SE,14.8,-,N/A,,Scattered Clouds,140,2014-04-24 15:54:00<br />
4/24/2014 5:50,5:50 AM,27.6,23.6,79,1009.5,17.7,SE,18.5,-,N/A,,Scattered Clouds,130,2014-04-24 16:50:00<br />
4/24/2014 6:51,6:51 AM,27.6,23.7,79,1010,19.3,SE,16.7,-,N/A,,Scattered Clouds,130,2014-04-24 17:51:00<br />
4/24/2014 7:00,7:00 AM,28,24,73,1010,19,SE,16.7,,,,Partly Cloudy,130,2014-04-24 18:00:00<br />
4/24/2014 7:54,7:54 AM,28.7,24.1,76,1011.2,19.3,SE,13,-,N/A,,Mostly Cloudy,130,2014-04-24 18:54:00<br />
