,TimeSST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
2013-08-28 14:56:00,2:56 PM,87.4,76.1,69,29.87,12.0,East,11.5,-,N/A,,Scattered Clouds,90,2013-08-29 01:56:00<br />
2013-12-12 19:00:00,7:00 PM,84,75,68,29.76,12,,3.5,,,,Scattered Clouds,,2013-12-13 06:00:00<br />
2013-10-24 14:50:00,2:50 PM,80.4,73.2,79,29.86,11.0,ESE,17.3,-,N/A,Rain,Light Rain,110,2013-10-25 01:50:00<br />
2013-10-14 10:50:00,10:50 AM,86.9,75.7,69,29.92,12.0,East,18.4,-,N/A,,Mostly Cloudy,80,2013-10-14 21:50:00<br />
2013-11-20 21:51:00,9:51 PM,76.8,73.6,90,29.85,10.0,NNW,8.1,-,N/A,Rain,Light Rain,330,2013-11-21 08:51:00<br />
2013-11-06 04:50:00,4:50 AM,79.3,70.3,74,29.85,10.0,ESE,15.0,-,N/A,,Partly Cloudy,110,2013-11-06 15:50:00<br />
2014-02-25 11:53:00,11:53 AM,87.1,77.7,74,29.70,10.0,NNE,9.2,-,N/A,,Overcast,20,2014-02-25 22:53:00<br />
2013-11-20 08:51:00,8:51 AM,81.7,77.0,86,29.80,11.0,NE,5.8,-,N/A,Rain-Thunderstorm,Light Thunderstorms and Rain,40,2013-11-20 19:51:00<br />
2013-11-25 03:55:00,3:55 AM,81.1,76.5,86,29.77,10.0,NNE,3.5,-,N/A,,Overcast,30,2013-11-25 14:55:00<br />
2013-11-09 18:50:00,6:50 PM,79.9,73.2,80,29.80,10.0,Variable,4.6,-,N/A,,Overcast,0,2013-11-10 05:50:00<br />
2013-09-15 23:50:00,11:50 PM,80.8,75.7,85,29.87,5.0,ESE,19.6,-,N/A,Rain,Light Rain Showers,110,2013-09-16 10:50:00<br />
2013-10-04 10:58:00,10:58 AM,88.2,77.9,71,29.84,12.0,East,12.7,-,N/A,,Mostly Cloudy,90,2013-10-04 21:58:00<br />
2013-09-11 17:52:00,5:52 PM,82.0,74.3,77,29.96,12.0,ESE,19.6,-,N/A,,Scattered Clouds,110,2013-09-12 04:52:00<br />
2013-10-07 00:53:00,12:53 AM,80.6,76.6,88,29.83,10.0,East,8.1,-,N/A,,Mostly Cloudy,100,2013-10-07 11:53:00<br />
2013-11-02 07:00:00,7:00 AM,80,74,78,29.90,12,NE,6.9,,,,Partly Cloudy,50,2013-11-02 18:00:00<br />
2013-08-08 19:00:00,7:00 PM,80,73,75,29.87,10,East,20.7,,,,Partly Cloudy,100,2013-08-09 06:00:00<br />
2013-08-31 18:54:00,6:54 PM,79.5,73.2,81,29.84,10.0,Variable,2.3,-,N/A,,Overcast,0,2013-09-01 05:54:00<br />
2013-09-26 02:55:00,2:55 AM,77.5,69.6,76,29.86,10.0,ESE,8.1,-,N/A,,Scattered Clouds,120,2013-09-26 13:55:00<br />
2013-12-18 07:55:00,7:55 AM,82.2,77.0,84,29.83,12.0,East,17.3,-,N/A,Rain,Light Rain Showers,90,2013-12-18 18:55:00<br />
2014-01-05 04:55:00,4:55 AM,78.8,74.3,86,29.72,7.0,NNW,5.8,-,N/A,Rain,Light Rain Showers,330,2014-01-05 15:55:00<br />
2013-08-10 19:50:00,7:50 PM,79.3,75.0,87,29.88,10.0,ENE,17.3,-,N/A,,Mostly Cloudy,70,2013-08-11 06:50:00<br />
2013-11-17 18:52:00,6:52 PM,79.9,74.5,83,29.79,10.0,East,9.2,-,N/A,,Mostly Cloudy,90,2013-11-18 05:52:00<br />
2014-02-02 13:00:00,1:00 PM,89,79,65,29.79,12,East,15.0,,,,Mostly Cloudy,100,2014-02-03 00:00:00<br />
2013-12-19 07:51:00,7:51 AM,85.1,73.8,69,29.79,12.0,ENE,13.8,-,N/A,,Partly Cloudy,60,2013-12-19 18:51:00<br />
2013-09-02 14:54:00,2:54 PM,80.8,73.6,79,29.81,12.0,South,2.3,-,N/A,,Mostly Cloudy,190,2013-09-03 01:54:00<br />
2013-09-01 02:59:00,2:59 AM,76.5,74.3,93,29.81,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-09-01 13:59:00<br />
2013-12-25 19:00:00,7:00 PM,83,74,68,29.72,10,SE,8.1,,,,Partly Cloudy,130,2013-12-26 06:00:00<br />
2013-10-08 13:00:00,1:00 PM,89,80,70,29.85,12,East,13.8,,,,Partly Cloudy,100,2013-10-09 00:00:00<br />
2013-12-05 14:51:00,2:51 PM,83.3,76.5,80,29.74,12.0,East,19.6,-,N/A,,Mostly Cloudy,80,2013-12-06 01:51:00<br />
2014-03-08 07:00:00,7:00 AM,78,75,88,29.78,10,North,3.5,,,Rain,Light Rain Showers,350,2014-03-08 18:00:00<br />
2013-09-03 17:56:00,5:56 PM,81.9,74.5,78,29.80,12.0,NNE,4.6,-,N/A,,Mostly Cloudy,30,2013-09-04 04:56:00<br />
2013-08-05 01:50:00,1:50 AM,79.5,75.9,89,29.87,7.0,SE,18.4,-,N/A,,Mostly Cloudy,130,2013-08-05 12:50:00<br />
2013-10-20 23:51:00,11:51 PM,79.7,69.8,72,29.91,10.0,ESE,19.6,-,N/A,,Mostly Cloudy,110,2013-10-21 10:51:00<br />
2013-12-09 19:53:00,7:53 PM,79.7,75.0,86,29.83,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-12-10 06:53:00<br />
2013-11-05 06:50:00,6:50 AM,81.0,72.7,76,29.87,12.0,ESE,13.8,-,N/A,,Mostly Cloudy,110,2013-11-05 17:50:00<br />
2014-02-21 11:50:00,11:50 AM,87.3,78.1,74,29.70,12.0,South,8.1,-,N/A,,Mostly Cloudy,190,2014-02-21 22:50:00<br />
2013-08-29 21:53:00,9:53 PM,81.1,74.5,80,29.93,10.0,East,13.8,-,N/A,,Mostly Cloudy,80,2013-08-30 08:53:00<br />
2014-02-23 08:55:00,8:55 AM,86.5,77.0,73,29.79,12.0,WNW,8.1,-,N/A,,Overcast,290,2014-02-23 19:55:00<br />
2013-11-15 04:53:00,4:53 AM,74.8,71.8,90,29.78,10.0,Calm,Calm,-,N/A,,Clear,0,2013-11-15 15:53:00<br />
2013-12-31 02:53:00,2:53 AM,78.6,75.0,89,29.65,10.0,North,3.5,-,N/A,,Mostly Cloudy,350,2013-12-31 13:53:00<br />
2014-01-06 06:50:00,6:50 AM,80.2,75.0,84,29.73,12.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-06 17:50:00<br />
2014-02-23 07:00:00,7:00 AM,83,76,75,29.75,12,NW,8.1,,,,Partly Cloudy,320,2014-02-23 18:00:00<br />
2013-11-29 20:58:00,8:58 PM,80.6,76.8,88,29.89,10.0,East,12.7,-,N/A,,Mostly Cloudy,100,2013-11-30 07:58:00<br />
2013-10-15 14:17:00,2:17 PM,77.0,75.2,94,29.87,1.0,ENE,12.7,-,N/A,Rain,Heavy Rain Showers,60,2013-10-16 01:17:00<br />
2014-03-03 10:51:00,10:51 AM,87.3,77.5,73,29.80,12.0,NNW,8.1,-,N/A,,Mostly Cloudy,330,2014-03-03 21:51:00<br />
2013-08-07 19:50:00,7:50 PM,79.7,70.2,73,29.93,10.0,ESE,16.1,-,N/A,,Overcast,110,2013-08-08 06:50:00<br />
2013-10-26 13:51:00,1:51 PM,84.7,70.9,63,29.85,12.0,ESE,15.0,-,N/A,,Partly Cloudy,110,2013-10-27 00:51:00<br />
2014-01-27 07:55:00,7:55 AM,79.3,75.6,88,29.78,12.0,NE,6.9,-,N/A,,Mostly Cloudy,50,2014-01-27 18:55:00<br />
2014-01-20 19:00:00,7:00 PM,82,76,78,29.77,12,Calm,Calm,,,,Partly Cloudy,,2014-01-21 06:00:00<br />
2013-09-28 00:53:00,12:53 AM,80.6,71.8,74,29.82,10.0,East,13.8,-,N/A,,Overcast,100,2013-09-28 11:53:00<br />
2013-12-04 09:53:00,9:53 AM,82.6,75.9,80,29.78,11.0,SE,23.0,-,N/A,Rain,Light Rain,130,2013-12-04 20:53:00<br />
2014-02-22 01:00:00,1:00 AM,76,74,92,29.70,10,Calm,Calm,,,,Partly Cloudy,,2014-02-22 12:00:00<br />
2013-09-05 19:00:00,7:00 PM,80,73,74,29.94,10,NW,3.5,,,,Scattered Clouds,320,2013-09-06 06:00:00<br />
2013-11-09 23:51:00,11:51 PM,80.4,74.1,81,29.83,10.0,Variable,5.8,-,N/A,,Overcast,0,2013-11-10 10:51:00<br />
2013-12-05 07:00:00,7:00 AM,78,76,91,29.78,7,East,21.9,,,Rain,Light Rain Showers,90,2013-12-05 18:00:00<br />
2014-02-25 13:56:00,1:56 PM,84.2,78.4,83,29.66,10.0,North,8.1,-,N/A,Rain,Light Rain Showers,360,2014-02-26 00:56:00<br />
2013-12-09 01:57:00,1:57 AM,79.5,75.6,88,29.76,10.0,NNE,4.6,-,N/A,,Mostly Cloudy,30,2013-12-09 12:57:00<br />
2013-08-16 07:52:00,7:52 AM,76.8,74.3,92,29.85,8.0,East,18.4,-,N/A,Rain,Light Rain Showers,100,2013-08-16 18:52:00<br />
2013-08-03 23:51:00,11:51 PM,75.7,73.9,94,29.88,10.0,NW,3.5,-,N/A,,Scattered Clouds,310,2013-08-04 10:51:00<br />
2013-08-04 18:55:00,6:55 PM,78.6,75.2,89,29.88,8.0,North,3.5,-,N/A,Rain,Rain Showers,350,2013-08-05 05:55:00<br />
2014-01-04 11:51:00,11:51 AM,81.1,76.3,85,29.72,11.0,NNW,12.7,-,N/A,Rain,Light Rain Showers,330,2014-01-04 22:51:00<br />
2013-10-21 01:00:00,1:00 AM,79,70,67,29.89,10,ESE,13.8,,,,Partly Cloudy,110,2013-10-21 12:00:00<br />
2013-11-17 00:50:00,12:50 AM,81.9,76.8,85,29.87,10.0,SE,8.1,-,N/A,,Scattered Clouds,140,2013-11-17 11:50:00<br />
2014-02-24 23:52:00,11:52 PM,80.1,76.3,88,29.75,10.0,Variable,5.8,-,N/A,Rain,Light Rain Showers,0,2014-02-25 10:52:00<br />
2013-08-14 19:55:00,7:55 PM,80.4,73.6,80,29.86,10.0,SE,16.1,-,N/A,,Mostly Cloudy,130,2013-08-15 06:55:00<br />
2013-12-19 21:53:00,9:53 PM,81.9,76.5,84,29.78,10.0,Variable,4.6,-,N/A,,Overcast,0,2013-12-20 08:53:00<br />
2014-01-14 01:50:00,1:50 AM,80.1,76.8,90,29.79,10.0,ESE,9.2,-,N/A,,Mostly Cloudy,110,2014-01-14 12:50:00<br />
2013-08-01 19:00:00,7:00 PM,78,75,89,29.83,10,Calm,Calm,,,,Scattered Clouds,,2013-08-02 06:00:00<br />
2014-02-18 02:52:00,2:52 AM,78.6,75.6,90,29.75,10.0,NW,3.5,-,N/A,,Mostly Cloudy,320,2014-02-18 13:52:00<br />
2013-10-07 22:53:00,10:53 PM,78.1,75.0,90,29.87,10.0,WNW,3.5,-,N/A,,Partly Cloudy,300,2013-10-08 09:53:00<br />
2013-10-14 17:51:00,5:51 PM,82.2,73.9,76,29.89,12.0,East,16.1,-,N/A,,Overcast,100,2013-10-15 04:51:00<br />
2013-10-23 07:53:00,7:53 AM,81.1,73.4,77,29.92,12.0,ESE,13.8,-,N/A,,Overcast,120,2013-10-23 18:53:00<br />
2013-11-08 15:55:00,3:55 PM,85.3,75.0,71,29.74,12.0,NE,8.1,-,N/A,,Mostly Cloudy,50,2013-11-09 02:55:00<br />
2013-09-16 11:50:00,11:50 AM,86.9,77.4,73,29.89,12.0,East,18.4,-,N/A,,Mostly Cloudy,100,2013-09-16 22:50:00<br />
2013-08-25 04:56:00,4:56 AM,75.9,72.7,90,29.89,10.0,West,2.3,-,N/A,,Scattered Clouds,280,2013-08-25 15:56:00<br />
2013-10-09 19:00:00,7:00 PM,82,75,75,29.86,10,North,4.6,,,,Partly Cloudy,350,2013-10-10 06:00:00<br />
2014-02-01 13:55:00,1:55 PM,86.7,77.9,75,29.76,12.0,ESE,8.1,-,N/A,,Mostly Cloudy,110,2014-02-02 00:55:00<br />
2013-10-28 07:50:00,7:50 AM,82.8,73.2,73,29.91,12.0,East,12.7,-,N/A,,Overcast,100,2013-10-28 18:50:00<br />
2013-11-02 20:50:00,8:50 PM,81.3,74.3,79,29.91,10.0,East,12.7,-,N/A,,Partly Cloudy,90,2013-11-03 07:50:00<br />
2014-02-10 00:52:00,12:52 AM,81.7,76.8,85,29.71,10.0,NNW,8.1,-,N/A,,Mostly Cloudy,340,2014-02-10 11:52:00<br />
2013-08-23 22:50:00,10:50 PM,79.9,74.7,84,29.92,10.0,ESE,8.1,-,N/A,,Mostly Cloudy,110,2013-08-24 09:50:00<br />
2014-01-12 01:50:00,1:50 AM,80.8,74.7,82,29.75,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2014-01-12 12:50:00<br />
2013-12-30 22:50:00,10:50 PM,78.3,75.6,91,29.72,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-12-31 09:50:00<br />
2013-10-05 13:56:00,1:56 PM,87.3,77.7,73,29.78,12.0,East,13.8,-,N/A,,Scattered Clouds,80,2013-10-06 00:56:00<br />
2014-02-25 16:50:00,4:50 PM,83.3,76.1,79,29.64,10.0,North,16.1,-,N/A,,Overcast,360,2014-02-26 03:50:00<br />
2013-09-04 04:51:00,4:51 AM,78.4,73.0,83,29.82,10.0,Variable,4.6,-,N/A,,Partly Cloudy,0,2013-09-04 15:51:00<br />
2013-10-26 21:50:00,9:50 PM,79.9,70.7,73,29.90,10.0,ESE,16.1,-,N/A,,Overcast,110,2013-10-27 08:50:00<br />
2014-01-09 23:50:00,11:50 PM,81.0,74.5,81,29.74,8.0,North,19.6,-,N/A,Rain,Light Rain Showers,360,2014-01-10 10:50:00<br />
2013-09-11 09:55:00,9:55 AM,85.6,73.9,68,30.05,12.0,East,20.7,-,N/A,,Scattered Clouds,90,2013-09-11 20:55:00<br />
2013-10-05 03:53:00,3:53 AM,80.1,75.4,86,29.78,10.0,East,8.1,-,N/A,,Scattered Clouds,80,2013-10-05 14:53:00<br />
2013-12-28 13:52:00,1:52 PM,85.6,75.9,73,29.70,12.0,ESE,5.8,-,N/A,,Overcast,110,2013-12-29 00:52:00<br />
2013-11-19 01:00:00,1:00 AM,81,74,73,29.79,10,ESE,15.0,,,,Mostly Cloudy,120,2013-11-19 12:00:00<br />
2013-12-06 17:54:00,5:54 PM,77.0,74.7,92,29.78,5.0,NE,4.6,-,N/A,Rain,Light Rain Showers,40,2013-12-07 04:54:00<br />
2014-03-19 05:54:00,5:54 AM,75.9,72.9,90,29.62,11.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2014-03-19 16:54:00<br />
2014-02-17 00:55:00,12:55 AM,83.7,78.4,84,29.77,10.0,ESE,8.1,-,N/A,,Mostly Cloudy,120,2014-02-17 11:55:00<br />
2014-02-02 11:51:00,11:51 AM,89.1,79.0,72,29.80,12.0,East,15.0,-,N/A,,Scattered Clouds,90,2014-02-02 22:51:00<br />
2013-12-16 12:50:00,12:50 PM,89.4,76.1,65,29.82,12.0,ENE,15.0,-,N/A,,Scattered Clouds,60,2013-12-16 23:50:00<br />
2014-01-24 14:56:00,2:56 PM,84.4,76.5,77,29.73,12.0,ENE,8.1,-,N/A,,Overcast,60,2014-01-25 01:56:00<br />
2014-02-10 23:50:00,11:50 PM,80.2,75.9,87,29.78,10.0,NNW,3.5,-,N/A,,Partly Cloudy,330,2014-02-11 10:50:00<br />
2013-08-08 16:55:00,4:55 PM,80.4,73.4,79,29.86,12.0,East,19.6,-,N/A,,Mostly Cloudy,100,2013-08-09 03:55:00<br />
2014-03-11 16:52:00,4:52 PM,85.8,77.2,75,29.62,12.0,South,4.6,-,N/A,,Overcast,190,2014-03-12 03:52:00<br />
2013-10-01 12:54:00,12:54 PM,89.1,78.6,71,29.84,12.0,East,15.0,-,N/A,,Partly Cloudy,90,2013-10-01 23:54:00<br />
2013-09-28 21:51:00,9:51 PM,78.4,75.2,90,29.91,10.0,East,6.9,-,N/A,,Overcast,80,2013-09-29 08:51:00<br />
2013-10-05 09:50:00,9:50 AM,87.4,79.0,76,29.84,12.0,East,12.7,-,N/A,,Mostly Cloudy,80,2013-10-05 20:50:00<br />
2014-03-17 23:54:00,11:54 PM,79.5,75.2,87,29.67,8.0,East,11.5,23.0,N/A,Rain,Light Rain Showers,80,2014-03-18 10:54:00<br />
2013-12-10 14:51:00,2:51 PM,85.6,76.1,73,29.74,12.0,NE,12.7,-,N/A,,Mostly Cloudy,50,2013-12-11 01:51:00<br />
2013-08-03 10:50:00,10:50 AM,82.2,76.5,83,29.90,12.0,ESE,6.9,-,N/A,,Mostly Cloudy,120,2013-08-03 21:50:00<br />
2013-09-04 13:00:00,1:00 PM,86,74,59,29.84,12,West,5.8,,,,Partly Cloudy,280,2013-09-05 00:00:00<br />
2013-08-22 07:54:00,7:54 AM,81.9,75.9,82,29.92,12.0,East,11.5,-,N/A,,Mostly Cloudy,90,2013-08-22 18:54:00<br />
2013-12-24 21:53:00,9:53 PM,79.3,75.7,89,29.77,10.0,NW,3.5,-,N/A,,Overcast,310,2013-12-25 08:53:00<br />
2014-03-01 10:50:00,10:50 AM,86.4,77.7,75,29.76,12.0,NW,9.2,-,N/A,,Mostly Cloudy,320,2014-03-01 21:50:00<br />
2013-08-23 00:50:00,12:50 AM,79.9,74.8,85,29.91,10.0,East,12.7,-,N/A,,Scattered Clouds,90,2013-08-23 11:50:00<br />
2013-08-28 20:56:00,8:56 PM,78.3,73.4,85,29.94,10.0,NNW,2.3,-,N/A,,Scattered Clouds,340,2013-08-29 07:56:00<br />
2014-03-04 00:50:00,12:50 AM,82.8,76.5,81,29.79,10.0,North,8.1,-,N/A,,Mostly Cloudy,350,2014-03-04 11:50:00<br />
2014-01-21 03:50:00,3:50 AM,75.9,73.8,93,29.78,10.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2014-01-21 14:50:00<br />
2014-01-02 15:50:00,3:50 PM,80.1,75.4,86,29.71,10.0,NNW,5.8,-,N/A,Rain,Light Rain Showers,340,2014-01-03 02:50:00<br />
2013-08-11 06:53:00,6:53 AM,79.0,74.8,87,29.88,10.0,East,15.0,-,N/A,,Mostly Cloudy,80,2013-08-11 17:53:00<br />
2013-12-05 16:52:00,4:52 PM,83.5,75.9,78,29.73,12.0,East,13.8,-,N/A,,Mostly Cloudy,80,2013-12-06 03:52:00<br />
2013-10-23 13:00:00,1:00 PM,85,75,65,29.88,12,SE,13.8,,,,Partly Cloudy,130,2013-10-24 00:00:00<br />
2013-08-10 07:00:00,7:00 AM,74,71,89,29.94,7,NE,9.2,,,Rain,Light Rain,50,2013-08-10 18:00:00<br />
2013-11-04 19:00:00,7:00 PM,82,72,66,29.88,10,ESE,13.8,,,,Partly Cloudy,120,2013-11-05 06:00:00<br />
2014-03-05 10:52:00,10:52 AM,86.2,78.3,77,29.80,12.0,SE,5.8,-,N/A,,Mostly Cloudy,140,2014-03-05 21:52:00<br />
2013-08-31 13:55:00,1:55 PM,84.6,73.9,70,29.81,12.0,NNW,6.9,-,N/A,,Mostly Cloudy,340,2013-09-01 00:55:00<br />
2014-01-11 23:50:00,11:50 PM,80.6,74.3,81,29.79,10.0,North,5.8,-,N/A,,Overcast,360,2014-01-12 10:50:00<br />
2014-01-17 19:52:00,7:52 PM,79.9,75.7,87,29.87,10.0,NW,4.6,-,N/A,Rain,Light Rain Showers,320,2014-01-18 06:52:00<br />
2013-11-12 23:50:00,11:50 PM,81.0,73.9,79,29.80,10.0,Variable,4.6,-,N/A,,Scattered Clouds,0,2013-11-13 10:50:00<br />
2013-09-16 13:51:00,1:51 PM,84.6,76.1,76,29.86,12.0,ESE,18.4,-,N/A,,Mostly Cloudy,110,2013-09-17 00:51:00<br />
2013-11-09 05:51:00,5:51 AM,76.8,75.0,94,29.82,12.0,NW,3.5,-,N/A,,Mostly Cloudy,310,2013-11-09 16:51:00<br />
2014-01-10 01:00:00,1:00 AM,82,76,77,29.70,7,North,16.1,,,Rain,Light Rain Showers,0,2014-01-10 12:00:00<br />
2013-09-30 12:50:00,12:50 PM,87.8,77.4,71,29.86,12.0,ENE,11.5,-,N/A,,Mostly Cloudy,70,2013-09-30 23:50:00<br />
2014-02-27 03:54:00,3:54 AM,82.8,75.6,79,29.66,10.0,NNE,12.7,-,N/A,,Mostly Cloudy,20,2014-02-27 14:54:00<br />
2014-02-26 12:50:00,12:50 PM,84.9,75.2,73,29.68,10.0,NNE,13.8,-,N/A,,Overcast,30,2014-02-26 23:50:00<br />
2013-11-03 23:50:00,11:50 PM,80.4,72.5,77,29.89,10.0,ESE,18.4,-,N/A,,Scattered Clouds,120,2013-11-04 10:50:00<br />
2013-09-11 14:52:00,2:52 PM,86.4,75.6,70,29.94,12.0,East,18.4,-,N/A,,Mostly Cloudy,100,2013-09-12 01:52:00<br />
2014-03-16 00:51:00,12:51 AM,83.3,73.6,72,29.70,10.0,SE,19.6,-,N/A,,Scattered Clouds,130,2014-03-16 11:51:00<br />
2013-08-20 02:50:00,2:50 AM,77.5,73.0,86,29.85,10.0,ENE,6.9,-,N/A,,Mostly Cloudy,60,2013-08-20 13:50:00<br />
2013-10-29 07:00:00,7:00 AM,81,75,78,29.87,12,SSE,9.2,,,,Mostly Cloudy,150,2013-10-29 18:00:00<br />
2014-03-14 19:53:00,7:53 PM,80.2,77.4,91,29.74,10.0,West,6.9,-,N/A,Rain,Light Rain Showers,280,2014-03-15 06:53:00<br />
2014-02-09 14:53:00,2:53 PM,87.4,76.5,70,29.62,12.0,NE,8.1,-,N/A,,Mostly Cloudy,40,2014-02-10 01:53:00<br />
2014-03-19 00:55:00,12:55 AM,80.4,73.9,81,29.64,10.0,SE,9.2,-,N/A,,Overcast,140,2014-03-19 11:55:00<br />
2013-09-04 06:50:00,6:50 AM,79.5,73.4,81,29.85,12.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-09-04 17:50:00<br />
2014-02-04 05:55:00,5:55 AM,82.0,75.7,81,29.78,10.0,ESE,9.2,-,N/A,,Scattered Clouds,120,2014-02-04 16:55:00<br />
2014-02-07 08:51:00,8:51 AM,87.4,78.1,74,29.77,12.0,East,5.8,-,N/A,,Scattered Clouds,80,2014-02-07 19:51:00<br />
2013-10-11 13:50:00,1:50 PM,81.7,74.8,80,29.89,12.0,SE,19.6,-,N/A,,Mostly Cloudy,130,2013-10-12 00:50:00<br />
2013-11-12 02:52:00,2:52 AM,78.3,74.7,89,29.75,10.0,NNW,3.5,-,N/A,,Mostly Cloudy,340,2013-11-12 13:52:00<br />
2013-09-21 17:57:00,5:57 PM,79.7,75.4,87,29.84,10.0,East,12.7,-,N/A,,Mostly Cloudy,80,2013-09-22 04:57:00<br />
2013-12-12 16:54:00,4:54 PM,84.6,74.7,72,29.72,12.0,NNW,12.7,-,N/A,,Mostly Cloudy,340,2013-12-13 03:54:00<br />
2014-03-08 22:51:00,10:51 PM,79.7,75.7,88,29.80,10.0,NW,3.5,-,N/A,,Mostly Cloudy,310,2014-03-09 09:51:00<br />
2013-10-15 10:50:00,10:50 AM,86.4,77.7,75,29.93,12.0,East,13.8,-,N/A,,Mostly Cloudy,80,2013-10-15 21:50:00<br />
2013-10-12 15:54:00,3:54 PM,84.0,75.9,76,29.87,12.0,ESE,15.0,-,N/A,,Mostly Cloudy,110,2013-10-13 02:54:00<br />
2013-10-03 01:00:00,1:00 AM,77,75,91,29.83,10,,3.5,,,,Partly Cloudy,,2013-10-03 12:00:00<br />
2013-08-10 10:50:00,10:50 AM,73.2,71.8,95,30.00,1.0,WNW,8.1,-,N/A,Rain-Thunderstorm,Heavy Rain Showers,300,2013-08-10 21:50:00<br />
2013-11-12 05:50:00,5:50 AM,77.4,74.7,91,29.76,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-11-12 16:50:00<br />
2013-10-17 02:51:00,2:51 AM,80.6,75.0,83,29.86,10.0,East,17.3,-,N/A,,Mostly Cloudy,100,2013-10-17 13:51:00<br />
2013-11-10 03:58:00,3:58 AM,77.5,75.4,93,29.79,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-11-10 14:58:00<br />
2013-11-22 03:53:00,3:53 AM,77.2,74.5,91,29.86,10.0,Variable,2.3,-,N/A,,Mostly Cloudy,0,2013-11-22 14:53:00<br />
2013-11-21 19:52:00,7:52 PM,77.7,73.9,88,29.88,10.0,Variable,2.3,-,N/A,,Mostly Cloudy,0,2013-11-22 06:52:00<br />
2014-01-21 16:52:00,4:52 PM,85.8,76.1,73,29.76,12.0,ESE,6.9,-,N/A,,Mostly Cloudy,110,2014-01-22 03:52:00<br />
2014-02-25 07:51:00,7:51 AM,82.8,76.5,81,29.72,12.0,NNE,6.9,-,N/A,Rain,Light Rain Showers,30,2014-02-25 18:51:00<br />
2014-01-07 15:58:00,3:58 PM,81.5,75.0,81,29.64,10.0,North,11.5,-,N/A,,Overcast,360,2014-01-08 02:58:00<br />
2013-10-07 01:51:00,1:51 AM,80.4,76.6,88,29.81,10.0,East,8.1,-,N/A,,Mostly Cloudy,100,2013-10-07 12:51:00<br />
2013-12-25 10:54:00,10:54 AM,85.3,76.3,74,29.74,12.0,ESE,6.9,-,N/A,,Overcast,120,2013-12-25 21:54:00<br />
2014-01-05 14:50:00,2:50 PM,86.0,76.1,72,29.65,10.0,NNW,9.2,-,N/A,,Mostly Cloudy,340,2014-01-06 01:50:00<br />
2013-11-14 23:50:00,11:50 PM,76.3,72.3,87,29.85,10.0,NW,2.3,-,N/A,,Scattered Clouds,310,2013-11-15 10:50:00<br />
2014-01-19 07:51:00,7:51 AM,81.7,77.0,86,29.84,12.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-19 18:51:00<br />
2013-11-12 15:51:00,3:51 PM,84.0,76.8,79,29.73,12.0,East,11.5,-,N/A,,Overcast,90,2013-11-13 02:51:00<br />
2013-11-15 13:52:00,1:52 PM,83.3,75.2,76,29.80,12.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2013-11-16 00:52:00<br />
2013-08-12 13:52:00,1:52 PM,84.4,74.8,73,29.87,12.0,ESE,8.1,-,N/A,,Scattered Clouds,120,2013-08-13 00:52:00<br />
2013-09-06 12:53:00,12:53 PM,85.3,75.7,73,29.97,12.0,ESE,8.1,-,N/A,,Mostly Cloudy,110,2013-09-06 23:53:00<br />
2013-09-01 05:57:00,5:57 AM,75.6,73.9,95,29.82,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-09-01 16:57:00<br />
2013-09-07 00:50:00,12:50 AM,81.3,73.4,77,29.98,10.0,SSE,6.9,-,N/A,,Mostly Cloudy,160,2013-09-07 11:50:00<br />
2013-10-13 02:50:00,2:50 AM,78.6,73.8,85,29.86,10.0,ESE,19.6,-,N/A,,Mostly Cloudy,120,2013-10-13 13:50:00<br />
2013-09-18 10:50:00,10:50 AM,84.4,75.2,74,29.93,12.0,ESE,18.4,-,N/A,,Mostly Cloudy,110,2013-09-18 21:50:00<br />
2013-08-27 03:52:00,3:52 AM,79.3,74.3,84,29.92,10.0,East,16.1,-,N/A,,Overcast,100,2013-08-27 14:52:00<br />
2014-01-09 02:42:00,2:42 AM,80.6,73.4,79,29.71,5.0,NNW,23.0,32.2,N/A,Rain,Light Rain Showers,340,2014-01-09 13:42:00<br />
2014-03-09 01:00:00,1:00 AM,80,76,84,29.77,10,WSW,4.6,,,,Partly Cloudy,240,2014-03-09 12:00:00<br />
2013-12-27 15:52:00,3:52 PM,88.0,77.0,70,29.66,12.0,East,12.7,-,N/A,,Mostly Cloudy,90,2013-12-28 02:52:00<br />
2013-11-02 15:53:00,3:53 PM,86.0,76.8,74,29.85,12.0,East,13.8,-,N/A,,Mostly Cloudy,90,2013-11-03 02:53:00<br />
